RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,HpPlusM,Ph,Yvalue
-81.55,-81.495,-81.542,-81.462,-81.413,0.13700000000000045,0.9983200490496628,-81.55,-81.46075,-81.4735,-81.35925,0.9976609442060087
-81.432,-81.405,-81.425,-81.517,-81.422,0.010000000000005116,0.9998771981530602,-81.432,-81.4025,-81.41999999999999,-81.50949999999999,1.0009517143137832
-81.421,-81.413,-81.459,-81.543,-81.501,-0.0799999999999983,1.0009825475000307,-81.421,-81.43299999999999,-81.499,-81.60300000000001,1.00223529556257
-81.425,-81.5,-81.395,-81.446,-81.502,-0.07699999999999818,1.0009456555112066,-81.425,-81.51925,-81.4335,-81.50375,1.000967147681916
-81.513,-81.396,-81.352,-81.408,-81.488,0.025000000000005684,0.999693300455142,-81.513,-81.38974999999999,-81.3395,-81.38925,0.9984818372529535
-81.487,-81.401,-81.463,-81.43,-81.543,-0.056000000000011596,1.0006872261833177,-81.487,-81.41499999999999,-81.491,-81.47200000000001,0.9998159215580401
-81.529,-81.393,-81.434,-81.485,-81.49,0.03900000000000148,0.9995216426056985,-81.529,-81.38325,-81.4145,-81.45575,0.9991015466889083
-81.584,-81.335,-81.482,-81.516,-81.542,0.04200000000000159,0.9994851931751324,-81.584,-81.3245,-81.461,-81.4845,0.9987803981172778
-81.517,-81.463,-81.517,-81.489,-81.379,0.13799999999999102,0.9983071015861723,-81.517,-81.4285,-81.44800000000001,-81.38550000000001,0.9983868395549396
-81.5,-81.382,-81.465,-81.508,-81.373,0.12699999999999534,0.9984417177914111,-81.5,-81.35025,-81.4015,-81.41275,0.9989294478527607
-81.398,-81.379,-81.482,-81.473,-81.48,-0.08200000000000784,1.0010073957591097,-81.398,-81.3995,-81.523,-81.53450000000001,1.0016769453794936
-81.435,-81.52,-81.545,-81.406,-81.511,-0.0759999999999934,1.0009332596549394,-81.435,-81.53899999999999,-81.583,-81.463,1.0003438325044514
-81.493,-81.425,-81.446,-81.434,-81.466,0.027000000000001023,0.999668683199784,-81.493,-81.41825,-81.4325,-81.41375,0.9990275238364031
-81.442,-81.414,-81.494,-81.466,-81.529,-0.0870000000000033,1.0010682448859312,-81.442,-81.43575,-81.5375,-81.53125,1.0010958719088432
-81.466,-81.48,-81.466,-81.351,-81.469,-0.0030000000000001137,1.000036825178602,-81.466,-81.48075,-81.4675,-81.35325,0.9986159870375373
-81.482,-81.489,-81.41,-81.396,-81.504,-0.02200000000000557,1.0002699982818293,-81.482,-81.4945,-81.42099999999999,-81.41250000000001,0.9991470508824036
-81.449,-81.461,-81.502,-81.557,-81.554,-0.10500000000000398,1.0012891502658106,-81.449,-81.48725,-81.55449999999999,-81.63575,1.0022928458299059
-81.532,-81.446,-81.431,-81.563,-81.441,0.09099999999999397,0.9988838738164157,-81.532,-81.42325,-81.38550000000001,-81.49475000000001,0.9995431241721043
-81.43,-81.374,-81.43,-81.518,-81.428,0.0020000000000095497,0.9999754390273854,-81.43,-81.37349999999999,-81.429,-81.5165,1.0010622620655776
-81.447,-81.431,-81.527,-81.401,-81.464,-0.016999999999995907,1.000208724692131,-81.447,-81.43525,-81.5355,-81.41375,0.9995917590580377
-81.584,-81.449,-81.449,-81.412,-81.447,0.13700000000000045,0.9983207491665033,-81.584,-81.41475,-81.3805,-81.30925,0.996632305353991
-81.439,-81.425,-81.525,-81.557,-81.483,-0.04400000000001114,1.0005402816832232,-81.439,-81.436,-81.54700000000001,-81.59,1.0018541485037882
-81.412,-81.474,-81.525,-81.454,-81.451,-0.03899999999998727,1.0004790448582517,-81.412,-81.48375,-81.5445,-81.48324999999998,1.0008751781064213
-81.512,-81.377,-81.467,-81.453,-81.437,0.07500000000000284,0.9990798900775346,-81.512,-81.35825,-81.42949999999999,-81.39675,0.9985860977524781
-81.461,-81.395,-81.482,-81.528,-81.554,-0.09300000000000352,1.0011416506058115,-81.461,-81.41825,-81.52850000000001,-81.59775,1.0016787174230615
-81.468,-81.529,-81.475,-81.44,-81.412,0.055999999999997385,0.9993126135415132,-81.468,-81.515,-81.447,-81.398,0.9991407669268915
-81.551,-81.422,-81.452,-81.45,-81.437,0.11400000000000432,0.9986021017522777,-81.551,-81.39349999999999,-81.395,-81.36449999999999,0.9977130875157876
-81.5,-81.45,-81.502,-81.375,-81.596,-0.09600000000000364,1.0011779141104296,-81.5,-81.474,-81.55,-81.447,0.9993496932515338
-81.559,-81.507,-81.469,-81.367,-81.443,0.11599999999999966,0.9985777167449331,-81.559,-81.47800000000001,-81.411,-81.28,0.9965791635503133
-81.458,-81.408,-81.387,-81.477,-81.472,-0.013999999999995794,1.0001718677109677,-81.458,-81.4115,-81.394,-81.4875,1.000362149819539
-81.364,-81.398,-81.436,-81.425,-81.524,-0.1599999999999966,1.0019664716582273,-81.364,-81.43799999999999,-81.516,-81.54499999999999,1.0022245710633693
-81.39,-81.501,-81.339,-81.406,-81.492,-0.10200000000000387,1.0012532252119426,-81.39,-81.5265,-81.39,-81.48250000000002,1.0011365032559285
-81.461,-81.449,-81.377,-81.548,-81.554,-0.09300000000000352,1.0011416506058115,-81.461,-81.47225,-81.42349999999999,-81.61775,1.0019242336823757
-81.466,-81.5,-81.417,-81.46,-81.416,0.04999999999999716,0.9993862470232981,-81.466,-81.4875,-81.392,-81.4225,0.9994660349102694
-81.5,-81.361,-81.339,-81.499,-81.418,0.08199999999999363,0.9989938650306749,-81.5,-81.3405,-81.298,-81.4375,0.9992331288343558
-81.37,-81.322,-81.394,-81.457,-81.594,-0.22399999999998954,1.002752857318422,-81.37,-81.378,-81.506,-81.62499999999999,1.0031338331080248
-81.413,-81.332,-81.464,-81.448,-81.443,-0.030000000000001137,1.0003684915185536,-81.413,-81.33949999999999,-81.479,-81.47049999999999,1.000706275410561
-81.445,-81.505,-81.426,-81.43,-81.441,0.003999999999990678,0.9999508871017252,-81.445,-81.50399999999999,-81.424,-81.42700000000002,0.9997789919577632
-81.401,-81.389,-81.455,-81.466,-81.508,-0.10699999999999932,1.0013144801660914,-81.401,-81.41575,-81.5085,-81.54624999999999,1.0017843761133154
-81.561,-81.447,-81.405,-81.406,-81.364,0.19700000000000273,0.9975846299089025,-81.561,-81.39775,-81.3065,-81.25825,0.9962880543396966
-81.481,-81.403,-81.396,-81.504,-81.381,0.09999999999999432,0.9987727200206183,-81.481,-81.37800000000001,-81.346,-81.429,0.9993618144107216
-81.433,-81.418,-81.485,-81.425,-81.48,-0.046999999999997044,1.000577161592966,-81.433,-81.42975000000001,-81.5085,-81.46025,1.0003346309235812
-81.491,-81.488,-81.441,-81.44,-81.35,0.14100000000000534,0.9982697475794873,-81.491,-81.45275,-81.37049999999999,-81.33425,0.9980764747027279
-81.462,-81.38,-81.482,-81.517,-81.428,0.034000000000006025,0.9995826274827526,-81.462,-81.3715,-81.465,-81.49149999999999,1.0003621320370233
-81.452,-81.515,-81.564,-81.439,-81.414,0.0379999999999967,0.9995334675637185,-81.452,-81.5055,-81.54499999999999,-81.4105,0.9994904974709031
-81.551,-81.461,-81.452,-81.405,-81.427,0.12399999999999523,0.9984794790989688,-81.551,-81.43,-81.39,-81.31200000000001,0.9970693185859156
-81.396,-81.294,-81.433,-81.469,-81.503,-0.10699999999999932,1.0013145609120842,-81.396,-81.32075,-81.4865,-81.54925,1.0018827706521205
-81.388,-81.375,-81.514,-81.503,-81.436,-0.04800000000000182,1.0005897675332973,-81.388,-81.387,-81.538,-81.539,1.0018553103651644
-81.451,-81.441,-81.402,-81.489,-81.471,-0.020000000000010232,1.0002455464021314,-81.451,-81.446,-81.412,-81.50400000000002,1.0006506979656484
-81.402,-81.447,-81.451,-81.433,-81.492,-0.09000000000000341,1.0011056239404437,-81.402,-81.46950000000001,-81.496,-81.50050000000002,1.0012100439792635
-81.446,-81.557,-81.604,-81.368,-81.327,0.11899999999999977,0.9985389092159223,-81.446,-81.52725000000001,-81.5445,-81.27875,0.9979464921543109
-81.561,-81.372,-81.504,-81.47,-81.387,0.1740000000000066,0.9978666274322285,-81.561,-81.32849999999999,-81.417,-81.33949999999999,0.9972842412427506
-81.471,-81.367,-81.558,-81.523,-81.394,0.07699999999999818,0.9990548784229971,-81.471,-81.34775,-81.51950000000001,-81.46525,0.9999294227393796
-81.496,-81.568,-81.383,-81.475,-81.361,0.1349999999999909,0.9983434769804654,-81.496,-81.53425,-81.3155,-81.37375,0.9984999263767548
-81.499,-81.491,-81.372,-81.474,-81.44,0.0589999999999975,0.9992760647369907,-81.499,-81.47625,-81.3425,-81.42975000000001,0.9991502963226545
-81.477,-81.448,-81.529,-81.469,-81.493,-0.015999999999991132,1.0001963744369575,-81.477,-81.452,-81.53699999999999,-81.481,1.0000490936092392
-81.483,-81.488,-81.353,-81.439,-81.431,0.05200000000000671,0.9993618300749849,-81.483,-81.475,-81.327,-81.39999999999999,0.9989813826196874
-81.365,-81.456,-81.359,-81.447,-81.488,-0.12300000000000466,1.0015117065077122,-81.365,-81.48675,-81.4205,-81.53925000000001,1.0021415842192591
-81.39,-81.528,-81.524,-81.416,-81.416,-0.02599999999999625,1.0003194495638283,-81.39,-81.53450000000001,-81.537,-81.43549999999999,1.0005590367366997
-81.529,-81.478,-81.49,-81.482,-81.432,0.0969999999999942,0.9988102393013529,-81.529,-81.45375,-81.44149999999999,-81.40925,0.9985311974880104
-81.488,-81.415,-81.475,-81.407,-81.573,-0.08499999999999375,1.001043098370312,-81.488,-81.43625,-81.51749999999998,-81.47075,0.9997883123895542
-81.46,-81.469,-81.505,-81.318,-81.468,-0.008000000000009777,1.0000982077093052,-81.46,-81.471,-81.509,-81.32400000000001,0.9983304689418122
-81.477,-81.432,-81.425,-81.381,-81.433,0.04399999999999693,0.9994599702983664,-81.477,-81.421,-81.40299999999999,-81.348,0.9984167311020288
-81.406,-81.466,-81.429,-81.504,-81.511,-0.10499999999998977,1.001289831216372,-81.406,-81.49224999999998,-81.4815,-81.58275,1.0021712158808933
-81.466,-81.589,-81.537,-81.432,-81.425,0.04099999999999682,0.9994967225591045,-81.466,-81.57875,-81.51650000000001,-81.40125,0.9992051898951712
-81.434,-81.489,-81.445,-81.466,-81.484,-0.04999999999999716,1.0006139941547756,-81.434,-81.50150000000001,-81.47,-81.50349999999999,1.000853451875138
-81.47,-81.521,-81.495,-81.405,-81.546,-0.07600000000000762,1.0009328587210018,-81.47,-81.54,-81.53300000000002,-81.462,0.9999018043451577
-81.673,-81.568,-81.515,-81.386,-81.501,0.17199999999999704,0.9978940408702999,-81.673,-81.525,-81.429,-81.257,0.9949065174537485
-81.45,-81.488,-81.535,-81.525,-81.49,-0.03999999999999204,1.0004910988336402,-81.45,-81.49799999999999,-81.55499999999999,-81.555,1.0012891344383057
-81.462,-81.496,-81.578,-81.491,-81.423,0.03900000000000148,0.9995212491713927,-81.462,-81.48625,-81.55850000000001,-81.46175,0.9999969310844319
-81.518,-81.53,-81.467,-81.48,-81.414,0.1039999999999992,0.9987242081503471,-81.518,-81.504,-81.41499999999999,-81.402,0.9985770013984642
-81.366,-81.458,-81.512,-81.481,-81.524,-0.15800000000000125,1.0019418430302585,-81.366,-81.4975,-81.59100000000001,-81.59949999999999,1.0028697490352234
-81.316,-81.524,-81.528,-81.445,-81.487,-0.17099999999999227,1.0021029071769392,-81.316,-81.56675,-81.6135,-81.57324999999999,1.0031635840425006
-81.528,-81.44,-81.408,-81.464,-81.561,-0.03300000000000125,1.0004047689137474,-81.528,-81.44825,-81.4245,-81.48875,0.9995185703071336
-81.413,-81.427,-81.453,-81.463,-81.574,-0.16100000000000136,1.0019775711495706,-81.413,-81.46725,-81.5335,-81.58375,1.0020973308931005
-81.443,-81.55,-81.552,-81.412,-81.453,-0.010000000000005116,1.0001227852608574,-81.443,-81.5525,-81.55700000000002,-81.41950000000001,0.9997114546369855
-81.439,-81.454,-81.45,-81.413,-81.471,-0.03200000000001069,1.0003929321332532,-81.439,-81.46199999999999,-81.46600000000001,-81.43700000000001,0.999975441741672
-81.445,-81.419,-81.555,-81.54,-81.625,-0.18000000000000682,1.002210080422371,-81.445,-81.464,-81.64500000000001,-81.67500000000001,1.0028239916508075
-81.566,-81.573,-81.476,-81.5,-81.456,0.10999999999999943,0.998651398867175,-81.566,-81.54549999999999,-81.42099999999999,-81.4175,0.9981793884706863
-81.522,-81.445,-81.471,-81.556,-81.502,0.020000000000010232,0.9997546674517307,-81.522,-81.44,-81.461,-81.541,1.0002330659208556
-81.45,-81.395,-81.528,-81.501,-81.513,-0.06300000000000239,1.0007734806629836,-81.45,-81.41075,-81.55950000000001,-81.54825000000001,1.001206261510129
-81.463,-81.542,-81.443,-81.425,-81.474,-0.01100000000000989,1.0001350306274015,-81.463,-81.54475000000001,-81.4485,-81.43325,0.9996348035304372
-81.38,-81.474,-81.482,-81.565,-81.521,-0.14100000000000534,1.001732612435488,-81.38,-81.50925000000001,-81.55250000000001,-81.67075,1.0035727451462275
-81.405,-81.49,-81.624,-81.505,-81.563,-0.15800000000000125,1.001940912720349,-81.405,-81.5295,-81.703,-81.62349999999999,1.0026841103126343
-81.554,-81.465,-81.433,-81.551,-81.477,0.07699999999999818,0.9990558403021311,-81.554,-81.44575,-81.39450000000001,-81.49325,0.9992550947838242
-81.371,-81.477,-81.512,-81.518,-81.533,-0.16200000000000614,1.0019908812721978,-81.371,-81.51750000000001,-81.593,-81.6395,1.003299701367809
-81.369,-81.567,-81.518,-81.405,-81.424,-0.05500000000000682,1.0006759330949133,-81.369,-81.58075,-81.5455,-81.44625,1.0009493787560373
-81.591,-81.503,-81.471,-81.405,-81.397,0.1939999999999884,0.9976222867718255,-81.591,-81.4545,-81.37400000000001,-81.2595,0.9959370518807222
-81.507,-81.537,-81.516,-81.546,-81.566,-0.0589999999999975,1.000723864207982,-81.507,-81.55175,-81.5455,-81.59025,1.0010213846663476
-81.542,-81.586,-81.499,-81.517,-81.456,0.08599999999999852,0.9989453287876187,-81.542,-81.5645,-81.45599999999999,-81.4525,0.9989024061219984
-81.47,-81.442,-81.44,-81.524,-81.416,0.054000000000002046,0.9993371793298146,-81.47,-81.42849999999999,-81.413,-81.48349999999999,1.0001657051675463
-81.467,-81.416,-81.546,-81.533,-81.539,-0.07200000000000273,1.0008837934378338,-81.467,-81.434,-81.58200000000001,-81.587,1.0014729890630563
-81.649,-81.55,-81.51,-81.509,-81.491,0.15800000000000125,0.9980648875062769,-81.649,-81.5105,-81.43100000000001,-81.3905,0.9968340089896999
-81.471,-81.512,-81.47,-81.613,-81.532,-0.06099999999999284,1.0007487326778852,-81.471,-81.52725,-81.50049999999999,-81.65875,1.0023045009880815
-81.46,-81.548,-81.563,-81.486,-81.498,-0.038000000000010914,1.0004664866191997,-81.46,-81.5575,-81.58200000000001,-81.51450000000001,1.0006690400196419
-81.537,-81.501,-81.546,-81.491,-81.472,0.06500000000001194,0.9992028158995301,-81.537,-81.48475,-81.5135,-81.44224999999999,0.9988379508689305
-81.49,-81.459,-81.569,-81.624,-81.527,-0.03700000000000614,1.000454043440913,-81.49,-81.46825000000001,-81.5875,-81.65174999999999,1.0019849061234507
-81.516,-81.558,-81.532,-81.48,-81.416,0.10000000000000853,0.9987732469699199,-81.516,-81.533,-81.482,-81.405,0.9986383041366111
-81.531,-81.553,-81.522,-81.523,-81.429,0.10200000000000387,0.9987489421201751,-81.531,-81.5275,-81.471,-81.44649999999999,0.9989635844034782
-81.47,-81.479,-81.559,-81.547,-81.633,-0.1629999999999967,1.0020007364674113,-81.47,-81.51975,-81.6405,-81.66924999999999,1.0024456855284152
-81.496,-81.588,-81.56,-81.428,-81.601,-0.10500000000000398,1.0012884067929715,-81.496,-81.61425,-81.61250000000001,-81.50675,1.0001319083145186
-81.532,-81.519,-81.508,-81.527,-81.638,-0.10600000000000875,1.0013001030270325,-81.532,-81.5455,-81.561,-81.60650000000001,1.0009137516557918
-81.51,-81.535,-81.539,-81.585,-81.486,0.02400000000000091,0.9997055576002944,-81.51,-81.529,-81.527,-81.567,1.0006993006993006
-81.581,-81.643,-81.527,-81.553,-81.422,0.15900000000000603,0.998051016780868,-81.581,-81.60325,-81.44749999999999,-81.43374999999999,0.9981950454149862
-81.566,-81.472,-81.488,-81.596,-81.576,-0.009999999999990905,1.000122600102984,-81.566,-81.47449999999999,-81.493,-81.6035,1.0004597503861903
-81.583,-81.499,-81.647,-81.476,-81.486,0.0969999999999942,0.9988110268070555,-81.583,-81.47475,-81.5985,-81.40325,0.9977967223563733
-81.659,-81.564,-81.529,-81.429,-81.462,0.19700000000000273,0.9975875286251362,-81.659,-81.51474999999999,-81.4305,-81.28125,0.9953740555235797
-81.525,-81.447,-81.541,-81.502,-81.512,0.01300000000000523,0.9998405397117448,-81.525,-81.44375,-81.5345,-81.49224999999998,0.999598282735357
-81.495,-81.447,-81.608,-81.479,-81.602,-0.10699999999999932,1.0013129639855205,-81.495,-81.47375,-81.6615,-81.55924999999999,1.0007883919258849
-81.597,-81.567,-81.564,-81.506,-81.54,0.05699999999998795,0.9993014449060629,-81.597,-81.55275,-81.5355,-81.46325000000002,0.9983608465997527
-81.485,-81.559,-81.51,-81.633,-81.554,-0.06900000000000261,1.0008467816162485,-81.485,-81.57625,-81.5445,-81.68475,1.0024513714180523
-81.55,-81.578,-81.531,-81.513,-81.547,0.0030000000000001137,0.9999632127529123,-81.55,-81.57725,-81.52950000000001,-81.51075,0.9995187001839363
-81.586,-81.546,-81.55,-81.523,-81.526,0.060000000000002274,0.9992645797073026,-81.586,-81.531,-81.52,-81.478,0.9986762434731449
-81.513,-81.563,-81.601,-81.535,-81.724,-0.21099999999999852,1.0025885441586004,-81.513,-81.61575,-81.7065,-81.69324999999999,1.002211303718425
-81.527,-81.574,-81.468,-81.523,-81.508,0.019000000000005457,0.9997669483729316,-81.527,-81.56925,-81.4585,-81.50874999999999,0.9997761477792632
-81.595,-81.51,-81.425,-81.626,-81.49,0.10500000000000398,0.9987131564434095,-81.595,-81.48375,-81.3725,-81.54725,0.9994147925730744
-81.583,-81.505,-81.539,-81.467,-81.629,-0.04600000000000648,1.000563842957479,-81.583,-81.5165,-81.56200000000001,-81.50150000000001,0.9990010173688146
-81.646,-81.62,-81.626,-81.491,-81.657,-0.01099999999999568,1.0001347279719766,-81.646,-81.62275,-81.6315,-81.49924999999999,0.9982026063738577
-81.557,-81.612,-81.639,-81.579,-81.567,-0.009999999999990905,1.0001226136321835,-81.557,-81.61449999999999,-81.64399999999999,-81.58649999999999,1.0003617102149416
-81.487,-81.643,-81.691,-81.518,-81.479,0.007999999999995566,0.9999018248309547,-81.487,-81.641,-81.68700000000001,-81.512,1.000306797403267
-81.582,-81.646,-81.537,-81.531,-81.471,0.11099999999999,0.9986394057512687,-81.582,-81.61825,-81.48150000000001,-81.44775000000001,0.998354416415386
-81.584,-81.508,-81.555,-81.648,-81.609,-0.024999999999991473,1.0003064326338498,-81.584,-81.51424999999999,-81.5675,-81.66675,1.0010142920180427
-81.554,-81.59,-81.637,-81.527,-81.562,-0.007999999999995566,1.0000980945140643,-81.554,-81.592,-81.64099999999999,-81.533,0.9997425019005812
-81.645,-81.584,-81.476,-81.569,-81.568,0.07699999999999818,0.9990568926449874,-81.645,-81.56475,-81.4375,-81.51125,0.9983618102761959
-81.611,-81.602,-81.475,-81.562,-81.651,-0.03999999999999204,1.0004901300069842,-81.611,-81.612,-81.49499999999999,-81.59199999999998,0.9997671882466822
-81.641,-81.609,-81.555,-81.51,-81.525,0.11599999999999966,0.9985791452823949,-81.641,-81.58,-81.49700000000001,-81.423,0.9973297730307076
-81.588,-81.526,-81.555,-81.624,-81.579,0.009000000000000341,0.9998896896602442,-81.588,-81.52374999999999,-81.5505,-81.61725,1.0003585086042066
-81.546,-81.527,-81.662,-81.601,-81.653,-0.10699999999999932,1.0013121428396243,-81.546,-81.55375000000001,-81.7155,-81.68125,1.0016585730753194
-81.593,-81.614,-81.686,-81.535,-81.553,0.04000000000000625,0.9995097618668267,-81.593,-81.604,-81.666,-81.505,0.9989214761070189
-81.597,-81.492,-81.648,-81.627,-81.564,0.03300000000000125,0.9995955733666678,-81.597,-81.48375,-81.63149999999999,-81.60225,1.0000643406007574
-81.589,-81.537,-81.69,-81.536,-81.599,-0.010000000000005116,1.0001225655419237,-81.589,-81.5395,-81.695,-81.54350000000001,0.999442326784248
-81.685,-81.472,-81.601,-81.531,-81.492,0.19299999999999784,0.9976372651037523,-81.685,-81.42375,-81.50450000000001,-81.38625,0.9963426577707045
-81.563,-81.401,-81.538,-81.692,-81.521,0.04200000000000159,0.9994850606279808,-81.563,-81.3905,-81.517,-81.66049999999998,1.0011953949707586
-81.562,-81.517,-81.592,-81.544,-81.511,0.05100000000000193,0.9993747088104754,-81.562,-81.50425,-81.56649999999999,-81.50574999999999,0.9993103405997891
-81.67,-81.557,-81.568,-81.56,-81.497,0.17300000000000182,0.9978817191135055,-81.67,-81.51375,-81.4815,-81.43025,0.997064405534468
-81.58,-81.506,-81.58,-81.717,-81.61,-0.030000000000001137,1.0003677371904878,-81.58,-81.5135,-81.595,-81.73949999999999,1.0019551360627603
-81.572,-81.584,-81.637,-81.606,-81.573,-0.000999999999990564,1.0000122591085174,-81.572,-81.58425,-81.63749999999999,-81.60674999999999,1.0004260040209874
-81.595,-81.507,-81.61,-81.661,-81.63,-0.03499999999999659,1.0004289478521968,-81.595,-81.51575,-81.6275,-81.68725,1.0011305839818616
-81.499,-81.514,-81.632,-81.5,-81.672,-0.17300000000000182,1.0021227254322138,-81.499,-81.55725,-81.7185,-81.62975,1.0016043141633642
-81.622,-81.705,-81.647,-81.41,-81.607,0.015000000000000568,0.9998162260174953,-81.622,-81.70125,-81.6395,-81.39874999999999,0.9972648305603881
-81.626,-81.608,-81.617,-81.465,-81.55,0.07600000000000762,0.9990689241173155,-81.626,-81.589,-81.57900000000001,-81.408,0.9973292823365104
-81.614,-81.603,-81.658,-81.498,-81.622,-0.007999999999995566,1.000098022398118,-81.614,-81.60499999999999,-81.662,-81.504,0.998652192025878
-81.635,-81.677,-81.551,-81.496,-81.533,0.10200000000000387,0.9987505359220922,-81.635,-81.6515,-81.5,-81.4195,0.9973602008942242
-81.561,-81.548,-81.55,-81.565,-81.677,-0.11599999999999966,1.0014222483785142,-81.561,-81.577,-81.608,-81.652,1.0011157293314206
-81.559,-81.568,-81.67,-81.619,-81.634,-0.07500000000000284,1.000919579690776,-81.559,-81.58675,-81.70750000000001,-81.67525,1.001425348520703
-81.637,-81.661,-81.57,-81.656,-81.591,0.04600000000000648,0.9994365300047772,-81.637,-81.6495,-81.547,-81.6215,0.9998101351103054
-81.577,-81.68,-81.565,-81.728,-81.631,-0.054000000000002046,1.0006619512852888,-81.577,-81.6935,-81.592,-81.76849999999999,1.002347475391348
-81.524,-81.704,-81.634,-81.672,-81.63,-0.10599999999999454,1.0013002306069378,-81.524,-81.73049999999999,-81.687,-81.7515,1.002790589274324
-81.651,-81.556,-81.626,-81.695,-81.606,0.045000000000001705,0.9994488738655987,-81.651,-81.54475,-81.6035,-81.66125,1.0001255342861692
-81.608,-81.569,-81.681,-81.644,-81.666,-0.057999999999992724,1.0007107146358198,-81.608,-81.5835,-81.71,-81.6875,1.000974169199098
-81.593,-81.68,-81.698,-81.63,-81.592,0.0010000000000047748,0.9999877440466706,-81.593,-81.67975000000001,-81.69749999999999,-81.62924999999998,1.000444278308188
-81.701,-81.607,-81.602,-81.678,-81.62,0.08099999999998886,0.9990085800663396,-81.701,-81.58675,-81.56150000000001,-81.61725000000001,0.9989749207476043
-81.642,-81.639,-81.611,-81.641,-81.655,-0.01300000000000523,1.0001592317679626,-81.642,-81.64224999999999,-81.6175,-81.65075000000002,1.0001071752284365
-81.691,-81.699,-81.677,-81.629,-81.646,0.045000000000001705,0.9994491437245229,-81.691,-81.68775,-81.65450000000001,-81.59525000000001,0.9988279002582905
-81.535,-81.559,-81.655,-81.68,-81.658,-0.12300000000000466,1.0015085546084503,-81.535,-81.58975,-81.7165,-81.77225000000001,1.0029097933402835
-81.479,-81.65,-81.679,-81.515,-81.65,-0.17100000000000648,1.0020987002785995,-81.479,-81.69275,-81.7645,-81.64325000000001,1.0020158568465496
-81.626,-81.684,-81.618,-81.534,-81.576,0.05000000000001137,0.9993874500771811,-81.626,-81.6715,-81.59299999999999,-81.4965,0.9984134956998995
-81.592,-81.672,-81.591,-81.761,-81.664,-0.07200000000000273,1.0008824394548486,-81.592,-81.69,-81.627,-81.815,1.0027331110893225
-81.605,-81.681,-81.757,-81.632,-81.647,-0.04200000000000159,1.0005146743459348,-81.605,-81.69149999999999,-81.778,-81.6635,1.0007168678389804
-81.655,-81.709,-81.652,-81.621,-81.617,0.0379999999999967,0.9995346273957505,-81.655,-81.6995,-81.63300000000001,-81.5925,0.9992345845324843
-81.57,-81.629,-81.669,-81.65,-81.7,-0.13000000000000966,1.0015937231825427,-81.57,-81.6615,-81.73400000000001,-81.74750000000002,1.0021760451146258
-81.601,-81.668,-81.652,-81.616,-81.577,0.02400000000000091,0.9997058859572799,-81.601,-81.662,-81.64,-81.598,0.99996323574466
-81.702,-81.576,-81.546,-81.668,-81.626,0.0759999999999934,0.999069790213214,-81.702,-81.55699999999999,-81.50800000000001,-81.61100000000002,0.9988861961763484
-81.573,-81.558,-81.558,-81.721,-81.715,-0.14200000000001012,1.0017407720691898,-81.573,-81.5935,-81.62900000000002,-81.82750000000001,1.0031199048704844
-81.665,-81.697,-81.751,-81.664,-81.612,0.05300000000001148,0.9993510071634114,-81.665,-81.68375,-81.7245,-81.62424999999999,0.9995010102246983
-81.666,-81.645,-81.706,-81.678,-81.646,0.01999999999999602,0.999755100041633,-81.666,-81.64,-81.696,-81.663,0.999963265006245
-81.591,-81.675,-81.698,-81.694,-81.676,-0.08500000000000796,1.0010417815690458,-81.591,-81.69624999999999,-81.7405,-81.75775000000002,1.0020437303133927
-81.628,-81.775,-81.546,-81.695,-81.642,-0.013999999999995794,1.0001715097760573,-81.628,-81.77850000000001,-81.553,-81.70549999999999,1.0009494291174594
-81.647,-81.722,-81.582,-81.754,-81.702,-0.05499999999999261,1.0006736316092446,-81.647,-81.73575,-81.6095,-81.79525,1.0018157433831003
-81.659,-81.695,-81.598,-81.64,-81.711,-0.0519999999999925,1.0006367944745833,-81.659,-81.708,-81.624,-81.679,1.0002449209517628
-81.737,-81.65,-81.57,-81.641,-81.674,0.06299999999998818,0.9992292352300673,-81.737,-81.63425000000001,-81.5385,-81.59375000000001,0.9982474277255101
-81.577,-81.634,-81.619,-81.716,-81.804,-0.22700000000000387,1.0027826470696397,-81.577,-81.69075000000001,-81.7325,-81.88624999999999,1.0037908969439915
-81.577,-81.781,-81.686,-81.612,-81.677,-0.10000000000000853,1.0012258357134978,-81.577,-81.80600000000001,-81.73600000000002,-81.687,1.0013484192848474
-81.746,-81.725,-81.678,-81.609,-81.646,0.09999999999999432,0.9987766985540577,-81.746,-81.69999999999999,-81.628,-81.53399999999999,0.9974066009346023
-81.668,-81.693,-81.662,-81.724,-81.788,-0.11999999999999034,1.0014693637654895,-81.668,-81.723,-81.72200000000001,-81.814,1.0017877259146788
-81.693,-81.804,-81.695,-81.651,-81.71,-0.016999999999995907,1.00020809616491,-81.693,-81.80825,-81.70349999999999,-81.66375,0.9996419521868458
-81.725,-81.617,-81.63,-81.735,-81.678,0.046999999999997044,0.9994249005812176,-81.725,-81.60525000000001,-81.6065,-81.69975,0.9996910370143774
-81.758,-81.656,-81.642,-81.636,-81.715,0.042999999999992156,0.999474057584579,-81.758,-81.64525,-81.62049999999999,-81.60375,0.9981133344749139
-81.758,-81.766,-81.621,-81.618,-81.589,0.16899999999999693,0.9979329239952054,-81.758,-81.72375000000001,-81.53649999999999,-81.49125,0.9967373223415446
